transaction_id,customer_id,age,gender,location,loyalty_tier,category,product,price,quantity,total_amount,rating,review,sentiment,payment_method,timestamp,will_purchase_again
TXN002901,CUST01118,57,Female,New York,Platinum,Toys,Doll,41.7,2,83.4,4.0,,Positive,Credit Card,2022-08-28 00:00:00,1
TXN012000,CUST01784,28,Male,Houston,Gold,Books,Fiction Novel,27.75,5,138.75,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Debit Card,2024-02-11 00:00:00,0
TXN000107,CUST01135,61,Other,Dallas,Bronze,Clothing,T-Shirt,47.39,2,94.78,5.0,Very happy with this purchase. Great customer service too.,Positive,PayPal,2024-04-21 00:00:00,0
TXN007945,CUST01404,18,Male,San Diego,Gold,Sports,Tennis Racket,82.76,1,82.76,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2024-07-31 00:00:00,0
TXN005029,CUST00706,53,Male,Dallas,Platinum,Grocery,Organic Coffee,56.66,1,56.66,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,Google Pay,2024-05-23 00:00:00,1
TXN003205,CUST01973,20,Male,Chicago,Bronze,Books,Self-Help,44.98,4,179.92,5.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Credit Card,2022-12-04 00:00:00,0
TXN003426,CUST00727,18,Other,Los Angeles,Silver,Electronics,Tablet,695.19,3,2085.57,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Google Pay,2024-08-07 00:00:00,1
TXN006486,CUST01411,20,Other,San Diego,Gold,Electronics,Headphones,352.21,1,352.21,3.0,It works as described. Nothing extraordinary about it.,Neutral,Google Pay,2024-10-27 00:00:00,0
TXN011420,CUST01182,64,Male,San Diego,Bronze,Toys,Puzzle,37.08,3,111.24,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2023-11-07 00:00:00,1
TXN006460,CUST00474,57,Female,Houston,Bronze,Electronics,Headphones,253.16,5,1265.8,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Google Pay,2024-02-08 00:00:00,1
TXN014718,CUST00043,68,Male,New York,Platinum,Sports,Yoga Mat,95.43,2,190.86,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Credit Card,2022-12-09 00:00:00,1
TXN012987,CUST00891,68,Male,Los Angeles,Silver,Grocery,Green Tea,31.14,5,155.7,3.0,"It's alright. Nothing to write home about, just average.",Neutral,PayPal,2024-05-17 00:00:00,0
TXN014533,CUST01225,62,Other,Dallas,Bronze,Books,Cookbook,38.93,5,194.65,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Apple Pay,2024-08-25 00:00:00,0
TXN007682,CUST01648,35,Female,Dallas,Silver,Clothing,Shoes,98.16,1,98.16,2.0,,Negative,Google Pay,2024-08-30 00:00:00,0
TXN006821,CUST00542,36,Male,New York,Gold,Jewelry,Diamond Earrings,189.7,5,948.5,,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2023-05-03 00:00:00,1
TXN003352,CUST01070,45,Female,San Diego,Silver,Jewelry,Diamond Earrings,327.17,2,654.34,2.0,Do not buy this! It is a scam. Product quality is absolutely terrible.,Negative,Credit Card,2023-09-15 00:00:00,1
TXN000177,CUST00325,42,Female,Los Angeles,Bronze,Sports,Bicycle,99.52,2,199.04,3.0,,Neutral,Apple Pay,2022-03-15 00:00:00,1
TXN010944,CUST00148,31,Male,Los Angeles,Silver,Home & Kitchen,Coffee Maker,176.41,3,529.23,5.0,,Positive,Debit Card,2024-05-09 00:00:00,1
TXN001612,CUST00117,50,Female,Phoenix,Gold,Books,Self-Help,35.28,2,70.56,4.0,Excellent value for money. Works as described and ships quickly.,Positive,PayPal,2022-03-24 00:00:00,0
TXN008452,CUST00778,45,Female,San Antonio,Gold,Toys,Board Game,27.37,2,54.74,2.0,Extremely disappointed. Nothing like the pictures shown on website.,Negative,Debit Card,2022-12-15 00:00:00,0
TXN006743,CUST01152,31,Female,Los Angeles,Gold,Beauty,Shampoo,70.19,5,350.95,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2023-02-26 00:00:00,0
TXN011258,CUST01097,64,Male,Philadelphia,Platinum,Toys,Board Game,74.89,1,74.89,4.0,Very happy with this purchase. Great customer service too.,Positive,Credit Card,2024-12-31 00:00:00,1
TXN001625,CUST00817,44,Other,San Jose,Silver,Clothing,T-Shirt,127.76,1,127.76,4.0,,Positive,Google Pay,2023-02-10 00:00:00,1
TXN012483,CUST01157,22,Female,Phoenix,Bronze,Toys,Action Figure,42.31,3,126.93,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Google Pay,2022-05-02 00:00:00,1
TXN013111,CUST00087,40,Female,San Diego,Gold,Jewelry,Diamond Earrings,240.18,1,240.18,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Google Pay,2023-11-29 00:00:00,0
TXN011996,CUST01306,26,Male,Phoenix,Silver,Automotive,Air Freshener,55.41,3,166.23,,Worst purchase I have made. Product arrived damaged and unusable.,Negative,Debit Card,2022-01-19 00:00:00,1
TXN006386,CUST00878,19,Other,Chicago,Bronze,Beauty,Shampoo,55.42,3,166.26,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Google Pay,2024-01-27 00:00:00,1
TXN000201,CUST00590,43,Female,San Jose,Platinum,Books,Fiction Novel,35.47,3,106.41,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Apple Pay,2024-03-29 00:00:00,0
TXN013315,CUST00083,65,Male,Dallas,Gold,Home & Kitchen,Blender,78.68,2,157.36,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2024-06-22 00:00:00,1
TXN007318,CUST01639,67,Other,Philadelphia,Silver,Beauty,Sunscreen,55.18,3,165.54,2.0,Do not buy this! It is a scam. Product quality is absolutely terrible.,Negative,Apple Pay,2023-08-13 00:00:00,0
TXN006960,CUST00377,47,Female,San Diego,Bronze,Automotive,Floor Mats,94.0,3,282.0,,Outstanding quality! The product is even better than the pictures.,Positive,Google Pay,2024-12-27 00:00:00,0
TXN011753,CUST00142,64,Other,San Diego,Bronze,Jewelry,Watch,494.46,2,988.92,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Debit Card,2022-01-12 00:00:00,0
TXN000469,CUST01139,26,Male,San Antonio,Platinum,Clothing,T-Shirt,132.61,2,265.22,3.0,Acceptable product. Some assembly required and instructions unclear.,Neutral,Google Pay,2023-10-22 00:00:00,1
TXN011298,CUST00520,63,Other,Philadelphia,Bronze,Automotive,Dash Cam,68.38,4,273.52,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2022-06-14 00:00:00,1
TXN007732,CUST01613,35,Other,San Diego,Silver,Automotive,Car Cover,54.25,4,217.0,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Debit Card,2022-06-23 00:00:00,1
TXN006632,CUST01754,66,Female,Philadelphia,Silver,Toys,Board Game,91.09,5,455.45,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Apple Pay,2022-11-17 00:00:00,0
TXN004316,CUST00095,43,Other,San Diego,Platinum,Sports,Dumbbells,208.08,2,416.16,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-03-26 00:00:00,1
TXN000432,CUST01723,26,Female,Houston,Gold,Automotive,Tire Inflator,27.6,4,110.4,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2022-06-30 00:00:00,0
TXN003298,CUST00963,64,Male,Chicago,Bronze,Clothing,Dress,85.79,1,85.79,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2022-02-19 00:00:00,1
TXN012319,CUST01610,23,Other,San Antonio,Gold,Beauty,Perfume,68.01,3,204.03,4.0,Superb quality. Will recommend to all my friends and family.,Positive,PayPal,2023-06-28 00:00:00,0
TXN002520,CUST00006,25,Other,Los Angeles,Bronze,Electronics,Laptop,306.87,1,306.87,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Google Pay,2022-10-27 00:00:00,0
TXN004195,CUST00950,22,Other,San Jose,Gold,Automotive,Car Cover,89.85,4,359.4,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Debit Card,2022-02-21 00:00:00,0
TXN005596,CUST01846,53,Male,Dallas,Bronze,Books,Biography,33.55,1,33.55,,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2023-08-04 00:00:00,0
TXN001990,CUST00373,66,Female,Phoenix,Bronze,Electronics,Headphones,565.85,3,1697.55,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2024-11-29 00:00:00,0
TXN001627,CUST00477,30,Female,Chicago,Silver,Jewelry,Bracelet,467.36,5,2336.8,3.0,Average quality. Meets basic requirements but could be better.,Neutral,PayPal,2023-06-15 00:00:00,1
TXN005776,CUST01337,39,Female,New York,Bronze,Automotive,Car Cover,129.01,5,645.05,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Debit Card,2024-09-14 00:00:00,1
TXN000281,CUST00060,61,Male,Dallas,Gold,Clothing,Jeans,129.95,3,389.85,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2022-03-01 00:00:00,0
TXN002361,CUST01519,44,Other,San Jose,Silver,Toys,LEGO Set,57.4,2,114.8,4.0,Very happy with this purchase. Great customer service too.,Positive,PayPal,2023-03-28 00:00:00,0
TXN002123,CUST00966,47,Other,Los Angeles,Gold,Clothing,Dress,145.52,5,727.6,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2023-01-30 00:00:00,0
TXN010897,CUST00644,24,Male,Houston,Bronze,Sports,Tennis Racket,150.69,3,452.07,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,Debit Card,2023-12-04 00:00:00,1
TXN008403,CUST00810,64,Other,Los Angeles,Silver,Toys,Action Figure,77.54,4,310.16,1.0,Total junk. Stopped working after one week. Avoid this product.,Negative,PayPal,2024-10-01 00:00:00,0
TXN007753,CUST00052,67,Male,San Antonio,Bronze,Grocery,Nuts Mix,45.5,3,136.5,5.0,Fantastic! This product changed my life. So glad I bought it.,Positive,PayPal,2024-04-22 00:00:00,1
TXN014704,CUST00400,48,Female,Phoenix,Bronze,Books,Fiction Novel,13.85,2,27.7,2.0,Do not buy this! It is a scam. Product quality is absolutely terrible.,Negative,Credit Card,2024-12-20 00:00:00,1
TXN004694,CUST00411,44,Male,Philadelphia,Silver,Grocery,Green Tea,31.11,1,31.11,,Average quality. Meets basic requirements but could be better.,Neutral,Credit Card,2023-07-15 00:00:00,0
TXN011852,CUST00726,56,Female,Los Angeles,Silver,Jewelry,Diamond Earrings,298.2,3,894.6,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2024-08-31 00:00:00,0
TXN000709,CUST01737,30,Other,Los Angeles,Gold,Sports,Dumbbells,72.94,4,291.76,4.0,Outstanding quality! The product is even better than the pictures.,Positive,PayPal,2022-11-06 00:00:00,1
TXN011276,CUST00672,28,Female,Houston,Bronze,Jewelry,Bracelet,327.13,2,654.26,3.0,Decent product for the price. Some minor issues though.,Neutral,PayPal,2024-01-11 00:00:00,0
TXN002271,CUST01512,40,Female,San Diego,Bronze,Jewelry,Watch,283.25,4,1133.0,3.0,Average quality. Meets basic requirements but could be better.,Neutral,PayPal,2022-02-03 00:00:00,0
TXN012239,CUST01965,38,Female,Phoenix,Silver,Sports,Yoga Mat,239.32,5,1196.6,4.0,Very happy with this purchase. Great customer service too.,Positive,Apple Pay,2024-11-24 00:00:00,0
TXN009971,CUST00585,43,Other,Dallas,Gold,Beauty,Sunscreen,62.26,4,249.04,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Apple Pay,2024-07-18 00:00:00,0
TXN000519,CUST00805,22,Other,San Diego,Silver,Sports,Yoga Mat,151.34,1,151.34,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2024-01-06 00:00:00,1
TXN012014,CUST00970,43,Male,Chicago,Gold,Automotive,Tire Inflator,129.58,3,388.74,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,PayPal,2022-10-28 00:00:00,0
TXN010292,CUST00852,66,Female,San Antonio,Silver,Beauty,Sunscreen,46.62,1,46.62,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2023-05-26 00:00:00,1
TXN000440,CUST01407,40,Other,Dallas,Bronze,Automotive,Floor Mats,120.65,1,120.65,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2022-04-16 00:00:00,1
TXN014910,CUST01135,61,Other,Dallas,Bronze,Clothing,T-Shirt,139.67,4,558.68,3.0,It works as described. Nothing extraordinary about it.,Neutral,Debit Card,2023-02-06 00:00:00,1
TXN005881,CUST01913,39,Other,Philadelphia,Gold,Grocery,Olive Oil,13.43,2,26.86,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2022-08-20 00:00:00,0
TXN011626,CUST00347,65,Male,Phoenix,Gold,Automotive,Tire Inflator,41.2,1,41.2,1.0,Very poor quality. I would not recommend this product to anyone.,Negative,Google Pay,2024-05-23 00:00:00,0
TXN000926,CUST01760,40,Other,Houston,Silver,Clothing,Dress,110.67,5,553.35,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Google Pay,2023-06-27 00:00:00,1
TXN004527,CUST00893,69,Female,Los Angeles,Bronze,Books,Cookbook,10.73,5,53.65,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2022-04-17 00:00:00,0
TXN000260,CUST01512,40,Female,San Diego,Bronze,Grocery,Green Tea,32.0,3,96.0,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2023-07-17 00:00:00,1
TXN006754,CUST00097,62,Female,Houston,Silver,Sports,Tennis Racket,112.89,4,451.56,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Google Pay,2024-11-07 00:00:00,1
TXN004202,CUST00579,19,Other,Phoenix,Silver,Clothing,Jeans,99.48,4,397.92,5.0,Very happy with this purchase. Great customer service too.,Positive,Google Pay,2022-02-19 00:00:00,1
TXN001394,CUST00959,62,Female,New York,Platinum,Automotive,Tire Inflator,116.22,3,348.66,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Credit Card,2023-01-19 00:00:00,1
TXN013143,CUST00667,22,Female,New York,Bronze,Clothing,Jacket,59.1,4,236.4,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,Apple Pay,2022-11-27 00:00:00,0
TXN007154,CUST01964,46,Female,Houston,Silver,Toys,Puzzle,30.16,3,90.48,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,Apple Pay,2024-08-04 00:00:00,1
TXN014319,CUST01474,40,Other,San Diego,Bronze,Sports,Tennis Racket,226.29,2,452.58,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2023-01-06 00:00:00,1
TXN013417,CUST01729,54,Male,San Antonio,Silver,Grocery,Protein Bar,31.07,4,124.28,3.0,Decent product for the price. Some minor issues though.,Neutral,PayPal,2023-08-23 00:00:00,0
TXN007218,CUST00703,42,Female,Chicago,Platinum,Clothing,T-Shirt,55.67,1,55.67,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Debit Card,2022-02-18 00:00:00,1
TXN009759,CUST00518,66,Female,Los Angeles,Bronze,Electronics,Laptop,223.43,5,1117.15,4.0,Very happy with this purchase. Great customer service too.,Positive,Apple Pay,2022-04-21 00:00:00,1
TXN000028,CUST00267,20,Female,San Diego,Gold,Beauty,Lipstick,55.79,2,111.58,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2022-04-04 00:00:00,0
TXN002590,CUST00146,22,Other,San Jose,Bronze,Automotive,Dash Cam,113.56,5,567.8,5.0,,Positive,Debit Card,2022-07-22 00:00:00,1
TXN014798,CUST00732,42,Female,Philadelphia,Bronze,Electronics,Smartphone,150.47,3,451.41,3.0,Decent product for the price. Some minor issues though.,Neutral,Debit Card,2023-09-04 00:00:00,0
TXN005609,CUST01572,34,Male,San Diego,Platinum,Sports,Bicycle,83.8,1,83.8,4.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2022-10-13 00:00:00,1
TXN005831,CUST01888,47,Female,Chicago,Bronze,Clothing,Jeans,96.62,3,289.86,1.0,Total junk. Stopped working after one week. Avoid this product.,Negative,Apple Pay,2024-12-26 00:00:00,0
TXN013112,CUST01038,54,Female,Phoenix,Platinum,Toys,Board Game,53.43,2,106.86,5.0,Very happy with this purchase. Great customer service too.,Positive,Google Pay,2024-07-13 00:00:00,1
TXN011807,CUST00945,59,Female,Houston,Silver,Automotive,Floor Mats,88.42,1,88.42,4.0,Very happy with this purchase. Great customer service too.,Positive,Google Pay,2023-11-18 00:00:00,0
TXN010465,CUST01928,50,Other,New York,Bronze,Grocery,Green Tea,43.48,1,43.48,3.0,Decent product for the price. Some minor issues though.,Neutral,Debit Card,2024-07-06 00:00:00,0
TXN005982,CUST01891,58,Other,Houston,Platinum,Toys,Puzzle,68.33,3,204.99,2.0,Waste of time and money. Product malfunctioned right out of the box.,Negative,Apple Pay,2022-03-23 00:00:00,1
TXN005565,CUST00820,50,Male,Houston,Silver,Grocery,Nuts Mix,19.82,4,79.28,4.0,Superb quality. Will recommend to all my friends and family.,Positive,PayPal,2024-06-01 00:00:00,0
TXN001618,CUST00489,26,Other,Chicago,Bronze,Beauty,Face Cream,39.32,5,196.6,1.0,Extremely disappointed. Nothing like the pictures shown on website.,Negative,Google Pay,2022-12-23 00:00:00,1
TXN007888,CUST01141,29,Other,San Antonio,Bronze,Beauty,Lipstick,42.82,3,128.46,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Credit Card,2023-07-26 00:00:00,1
TXN002217,CUST01571,57,Other,San Diego,Platinum,Beauty,Lipstick,77.19,2,154.38,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2023-03-25 00:00:00,1
TXN014917,CUST00481,36,Male,New York,Bronze,Toys,Doll,74.24,3,222.72,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Google Pay,2023-09-19 00:00:00,0
TXN012011,CUST00413,19,Other,Philadelphia,Gold,Toys,Doll,29.98,4,119.92,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Credit Card,2022-02-03 00:00:00,0
TXN007380,CUST00827,23,Male,Chicago,Bronze,Books,Biography,37.99,4,151.96,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Credit Card,2023-08-16 00:00:00,1
TXN013057,CUST01339,45,Male,San Jose,Bronze,Electronics,Smartphone,683.83,1,683.83,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2022-07-16 00:00:00,1
TXN001685,CUST01636,68,Male,Phoenix,Bronze,Jewelry,Watch,463.9,5,2319.5,4.0,Outstanding quality! The product is even better than the pictures.,Positive,PayPal,2022-05-29 00:00:00,1
TXN013334,CUST00336,21,Male,San Jose,Gold,Books,Self-Help,23.33,4,93.32,3.0,It works as described. Nothing extraordinary about it.,Neutral,Apple Pay,2022-09-28 00:00:00,0
TXN011767,CUST01856,59,Other,Chicago,Bronze,Grocery,Organic Coffee,36.01,1,36.01,2.0,Worst purchase I have made. Product arrived damaged and unusable.,Negative,Debit Card,2024-08-06 00:00:00,0
TXN012388,CUST01978,52,Male,San Diego,Bronze,Toys,LEGO Set,30.48,5,152.4,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Debit Card,2023-05-19 00:00:00,0
TXN000928,CUST00184,45,Male,Dallas,Bronze,Sports,Running Shoes,154.82,1,154.82,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Credit Card,2022-03-04 00:00:00,1
TXN006868,CUST01962,61,Other,Dallas,Bronze,Home & Kitchen,Lamp,104.32,5,521.6,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2023-05-30 00:00:00,1
TXN013845,CUST01614,42,Other,San Jose,Silver,Home & Kitchen,Cookware,70.43,5,352.15,4.0,,Positive,Google Pay,2023-06-27 00:00:00,1
TXN014663,CUST00842,38,Male,Chicago,Platinum,Clothing,T-Shirt,149.42,1,149.42,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Debit Card,2022-11-22 00:00:00,1
